latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
21.91431,83.35108,313.49,1.12,1.05,2025-11-23,0904,A,66,6.1NRT,299.03,8.09,D
21.72606,81.91309,311.5,1.34,1.15,2025-11-23,0904,A,62,6.1NRT,300.32,7.36,D
21.72396,81.90057,312.97,1.35,1.15,2025-11-23,0904,A,65,6.1NRT,300.47,9.21,D
21.68306,81.65875,311.1,1.4,1.17,2025-11-23,0904,A,61,6.1NRT,299.93,7.74,D
22.20496,84.86687,313.03,1.01,1,2025-11-23,0904,A,69,6.1NRT,301.35,6.8,D
22.04149,83.73916,312.61,1.08,1.04,2025-11-23,0904,A,46,6.1NRT,300.06,7.02,D
22.03992,83.7291,334.44,1.08,1.04,2025-11-23,0904,A,88,6.1NRT,303.15,33.38,D
21.66546,81.43058,317.87,1.45,1.19,2025-11-23,0904,A,73,6.1NRT,299.65,16.81,D
21.68532,81.50392,314.28,1.43,1.18,2025-11-23,0904,A,56,6.1NRT,299.22,11.02,D
21.67128,81.42406,313.4,1.45,1.19,2025-11-23,0904,A,66,6.1NRT,299.48,10.68,D
21.63647,81.10425,307.62,1.52,1.22,2025-11-23,0904,A,51,6.1NRT,291.63,6.85,D
22.67107,87.49772,309.63,1.12,1.05,2025-11-23,0904,A,60,6.1NRT,298.78,4.77,D
22.56988,85.89563,313.54,1.01,1,2025-11-23,0904,A,69,6.1NRT,300.36,7.61,D
22.90475,87.67044,307.48,1.14,1.06,2025-11-23,0904,A,52,6.1NRT,297.45,4.72,D
23.02233,87.58064,311.4,1.13,1.06,2025-11-23,0904,A,64,6.1NRT,297.87,7.17,D
23.0295,87.49239,311.3,1.12,1.06,2025-11-23,0904,A,64,6.1NRT,298.45,7.12,D
22.24857,82.26751,317.95,1.26,1.11,2025-11-23,0904,A,75,6.1NRT,297.64,16.6,D
23.19488,88.1936,310.68,1.22,1.1,2025-11-23,0904,A,63,6.1NRT,298.95,7.11,D
23.28519,88.18624,310.39,1.22,1.1,2025-11-23,0904,A,63,6.1NRT,299.08,6.64,D
24.196,91.25743,308.46,2.02,1.38,2025-11-23,0906,A,64,6.1NRT,297.75,14.05,D
23.67589,86.0828,311.55,1.02,1.01,2025-11-23,0906,A,66,6.1NRT,299.53,6.57,D
23.75784,86.40433,316.43,1.04,1.02,2025-11-23,0906,A,51,6.1NRT,301.29,8.98,D
23.15851,82.33868,307.38,1.21,1.09,2025-11-23,0906,A,60,6.1NRT,292.53,7.6,D
23.77635,86.20991,315.08,1.03,1.01,2025-11-23,0906,A,72,6.1NRT,300.96,9.79,D
23.80167,86.32632,312.96,1.04,1.02,2025-11-23,0906,A,60,6.1NRT,301.38,7.44,D
23.08715,79.99854,310.97,1.7,1.28,2025-11-23,0906,A,64,6.1NRT,297.18,11.63,D
23.08652,79.99377,308.24,1.7,1.28,2025-11-23,0906,A,57,6.1NRT,297,8.62,D
23.35301,80.309,309.18,1.6,1.25,2025-11-23,0906,A,62,6.1NRT,297.74,9.3,D
23.46865,80.36994,308.3,1.58,1.24,2025-11-23,0906,A,49,6.1NRT,296.24,7.64,D
23.46599,80.35513,309.55,1.58,1.24,2025-11-23,0906,A,51,6.1NRT,296.81,9.13,D
23.44166,80.22024,317.81,1.62,1.25,2025-11-23,0906,A,47,6.1NRT,296.72,19.48,D
23.46602,80.29322,310.17,1.6,1.24,2025-11-23,0906,A,55,6.1NRT,295.18,10.13,D
23.50113,80.23874,309.03,1.61,1.25,2025-11-23,0906,A,40,6.1NRT,296.99,9.29,D
23.56419,80.57052,307.8,1.52,1.22,2025-11-23,0906,A,59,6.1NRT,295.6,7.3,D
23.50282,80.23333,309.07,1.61,1.25,2025-11-23,0906,A,58,6.1NRT,296.99,10.15,D
23.63465,80.07139,313.95,1.64,1.26,2025-11-23,0906,A,64,6.1NRT,291.82,18.2,D
23.63189,80.05596,310.1,1.65,1.26,2025-11-23,0906,A,55,6.1NRT,292.08,12.38,D
24.08723,80.83125,305.78,1.43,1.18,2025-11-23,0906,A,56,6.1NRT,294.26,6.86,D
24.30197,80.99413,309.94,1.39,1.17,2025-11-23,0906,A,63,6.1NRT,298.12,8.61,D
25.06839,85.7387,308.02,1.02,1.01,2025-11-23,0906,A,60,6.1NRT,296.64,4.86,D
25.13675,85.38178,308.87,1.01,1,2025-11-23,0906,A,57,6.1NRT,297.01,4.55,D
25.14736,85.33033,305.5,1.01,1,2025-11-23,0906,A,36,6.1NRT,292.32,3.15,D
24.57206,81.05938,306.49,1.36,1.15,2025-11-23,0906,A,39,6.1NRT,291.55,5.64,D
25.65735,88.21091,306.5,1.31,1.14,2025-11-23,0906,A,56,6.1NRT,296.13,6.1,D
25.30911,85.54893,310.83,1.02,1.01,2025-11-23,0906,A,64,6.1NRT,297.43,6,D
24.51947,80.40788,306.01,1.5,1.21,2025-11-23,0906,A,51,6.1NRT,291.93,7.38,D
25.32036,85.24809,308.82,1.01,1,2025-11-23,0906,A,61,6.1NRT,296.77,5.41,D
25.15378,83.50241,309.52,1.04,1.02,2025-11-23,0906,A,65,6.1NRT,295.41,6.87,D
25.42316,84.98998,315.19,1,1,2025-11-23,0906,A,72,6.1NRT,297.52,9.72,D
25.11587,82.67307,313.13,1.1,1.05,2025-11-23,0906,A,45,6.1NRT,297.39,8.81,D
25.1125,82.65195,308.07,1.11,1.05,2025-11-23,0906,A,28,6.1NRT,295.85,5.02,D
25.12493,82.67552,316.65,1.1,1.05,2025-11-23,0906,A,74,6.1NRT,297.88,13.06,D
25.12321,82.66499,309.99,1.1,1.05,2025-11-23,0906,A,64,6.1NRT,297.35,6.94,D
25.47449,84.82605,309.55,1,1,2025-11-23,0906,A,63,6.1NRT,296.78,6.42,D
24.97747,81.43991,307.49,1.27,1.12,2025-11-23,0906,A,58,6.1NRT,297.34,5.73,D
26.09939,87.82049,306.83,1.26,1.12,2025-11-23,0906,A,57,6.1NRT,295.42,6.48,D
25.27103,81.27856,310.9,1.28,1.12,2025-11-23,0906,A,63,6.1NRT,299.04,9.04,D
25.60055,83.038,310.26,1.06,1.03,2025-11-23,0906,A,62,6.1NRT,298.52,5.68,D
26.48419,89.41719,305.87,1.61,1.25,2025-11-23,0906,A,56,6.1NRT,294.85,8.17,D
25.76912,83.89488,308.09,1.01,1.01,2025-11-23,0906,A,58,6.1NRT,297.57,4.68,D
25.37818,81.3638,313.11,1.26,1.12,2025-11-23,0906,A,67,6.1NRT,298.84,10.83,D
25.49567,81.2696,324.93,1.28,1.12,2025-11-23,0906,A,81,6.1NRT,299.14,26.2,D
25.97036,83.92921,306.62,1.01,1,2025-11-23,0906,A,54,6.1NRT,295.43,4.77,D
26.47602,87.55891,307.03,1.24,1.1,2025-11-23,0906,A,59,6.1NRT,295.84,6.52,D
25.30849,79.80853,311.96,1.58,1.24,2025-11-23,0906,A,64,6.1NRT,299.99,13.01,D
25.56581,81.1986,313.41,1.28,1.12,2025-11-23,0906,A,67,6.1NRT,298.54,11.97,D
25.68572,80.99371,309.45,1.31,1.14,2025-11-23,0906,A,58,6.1NRT,297.42,7.99,D
26.33208,84.49047,308.67,1,1,2025-11-23,0906,A,62,6.1NRT,296.16,6.03,D
25.99174,82.18663,307.6,1.13,1.06,2025-11-23,0906,A,54,6.1NRT,296.49,5.26,D
25.98995,82.17576,313.71,1.13,1.06,2025-11-23,0906,A,69,6.1NRT,298.37,10.42,D
25.83631,80.84975,311.89,1.33,1.14,2025-11-23,0906,A,64,6.1NRT,299.38,9.23,D
26.14176,82.48245,310.9,1.1,1.04,2025-11-23,0906,A,64,6.1NRT,299.05,7.4,D
26.22843,82.96699,310.74,1.05,1.02,2025-11-23,0906,A,64,6.1NRT,298.01,7.23,D
25.49117,78.66688,309.47,1.89,1.34,2025-11-23,0906,A,57,6.1NRT,297.67,13.29,D
26.18415,82.57159,312.21,1.09,1.04,2025-11-23,0906,A,66,6.1NRT,298.1,8.25,D
26.49739,84.56411,325.78,1,1,2025-11-23,0906,A,62,6.1NRT,296.51,21.78,D
26.49598,84.55441,316.57,1,1,2025-11-23,0906,A,65,6.1NRT,296.67,12.6,D
25.81791,80.26993,311.93,1.45,1.19,2025-11-23,0906,A,64,6.1NRT,299.56,10.94,D
26.21128,82.56614,307.73,1.09,1.04,2025-11-23,0906,A,55,6.1NRT,297.51,5.22,D
25.53749,78.65591,308.71,1.89,1.34,2025-11-23,0906,A,42,6.1NRT,297.89,9.16,D
26.52175,84.52314,324.31,1,1,2025-11-23,0906,A,81,6.1NRT,296.82,19.9,D
25.8297,80.23189,312.72,1.45,1.19,2025-11-23,0906,A,52,6.1NRT,299.27,10.73,D
25.82718,80.218,310.9,1.46,1.19,2025-11-23,0906,A,33,6.1NRT,298.65,8.12,D
25.5448,78.64732,308.96,1.89,1.34,2025-11-23,0906,A,55,6.1NRT,298.17,9.86,D
25.60477,78.83535,309.2,1.82,1.32,2025-11-23,0906,A,56,6.1NRT,298.32,10.06,D
25.57815,78.69524,311.29,1.87,1.34,2025-11-23,0906,A,62,6.1NRT,300.02,13.56,D
25.61274,78.68706,311.57,1.87,1.34,2025-11-23,0906,A,63,6.1NRT,298.72,13.89,D
25.67893,78.97857,308.57,1.78,1.31,2025-11-23,0906,A,54,6.1NRT,298.4,10.38,D
26.16296,81.69055,308.64,1.19,1.08,2025-11-23,0906,A,48,6.1NRT,297.9,5.97,D
26.18197,81.77504,308.31,1.17,1.08,2025-11-23,0906,A,56,6.1NRT,297.62,6.25,D
26.33526,82.64754,308.65,1.08,1.04,2025-11-23,0906,A,59,6.1NRT,298.64,5.53,D
25.68441,78.8297,310.1,1.82,1.32,2025-11-23,0906,A,48,6.1NRT,298.04,11.31,D
25.70558,78.87866,311.79,1.8,1.32,2025-11-23,0906,A,46,6.1NRT,298.15,14,D
26.41526,82.91793,309.63,1.05,1.02,2025-11-23,0906,A,62,6.1NRT,297.21,5.7,D
25.59655,78.24435,308.45,2.01,1.38,2025-11-23,0906,A,54,6.1NRT,297.75,10.96,D
26.39343,82.72139,306.81,1.07,1.03,2025-11-23,0906,A,53,6.1NRT,296.51,4.02,D
25.76482,79.0062,312.29,1.76,1.3,2025-11-23,0906,A,63,6.1NRT,300.76,14.89,D
26.19526,81.32887,306.96,1.24,1.1,2025-11-23,0906,A,50,6.1NRT,296.59,5.62,D
25.76232,78.86526,312.3,1.8,1.32,2025-11-23,0906,A,59,6.1NRT,298.25,16.21,D
26.42895,82.70772,312.41,1.07,1.03,2025-11-23,0906,A,46,6.1NRT,297.27,7.85,D
26.42563,82.68706,309.96,1.07,1.03,2025-11-23,0906,A,62,6.1NRT,296.86,6.35,D
25.75995,78.85896,313.9,1.8,1.32,2025-11-23,0906,A,68,6.1NRT,298.09,19.27,D
26.88058,85.63054,306.66,1.04,1.02,2025-11-23,0906,A,62,6.1NRT,295.96,5.21,D
26.44855,82.71445,311.33,1.07,1.03,2025-11-23,0906,A,66,6.1NRT,296.85,7.45,D
26.45493,82.63842,306.2,1.07,1.03,2025-11-23,0906,A,50,6.1NRT,296,4.21,D
26.48364,82.7606,312.16,1.06,1.03,2025-11-23,0906,A,67,6.1NRT,296.53,8.77,D
25.66621,78.12008,310.8,2.04,1.39,2025-11-23,0906,A,62,6.1NRT,297.8,15.97,D
25.83443,78.87716,310.85,1.79,1.31,2025-11-23,0906,A,41,6.1NRT,299.83,10.8,D
26.64824,83.64704,306.01,1.01,1.01,2025-11-23,0906,A,52,6.1NRT,295.96,3.91,D
26.48266,82.57916,319.99,1.08,1.04,2025-11-23,0906,A,77,6.1NRT,296.9,16.39,D
26.47435,82.52691,306.67,1.08,1.04,2025-11-23,0906,A,52,6.1NRT,296.49,4.35,D
25.98879,79.65847,311.65,1.57,1.24,2025-11-23,0906,A,64,6.1NRT,300.57,11.6,D
26.66884,83.72382,306.37,1.01,1,2025-11-23,0906,A,43,6.1NRT,295.57,4.15,D
26.49826,82.61899,306.39,1.07,1.03,2025-11-23,0906,A,51,6.1NRT,296.31,4.76,D
26.3399,81.55277,308.63,1.2,1.09,2025-11-23,0906,A,58,6.1NRT,296.66,6.86,D
26.72375,83.6571,312.58,1.01,1.01,2025-11-23,0906,A,69,6.1NRT,296.92,7.64,D
26.72226,83.64728,311.1,1.01,1.01,2025-11-23,0906,A,66,6.1NRT,297.45,6.79,D
26.62749,83.03101,306.83,1.04,1.02,2025-11-23,0906,A,55,6.1NRT,296.27,4.39,D
26.55476,82.56984,306.55,1.08,1.04,2025-11-23,0906,A,52,6.1NRT,296.26,4.4,D
26.05233,79.55987,308.38,1.59,1.24,2025-11-23,0906,A,55,6.1NRT,296.77,9.24,D
25.91429,78.74542,319.44,1.82,1.32,2025-11-23,0906,A,51,6.1NRT,297.66,25.46,D
25.93849,78.81181,313.69,1.8,1.32,2025-11-23,0906,A,36,6.1NRT,298.32,14.08,D
25.94119,78.89342,309.22,1.78,1.31,2025-11-23,0906,A,45,6.1NRT,298.64,10.96,D
26.59063,82.50217,308.55,1.08,1.04,2025-11-23,0906,A,59,6.1NRT,296.65,6.03,D
26.80485,83.75624,306.32,1.01,1,2025-11-23,0906,A,46,6.1NRT,295.28,3.68,D
26.77356,83.55013,307.87,1.01,1.01,2025-11-23,0906,A,57,6.1NRT,296.03,4.86,D
26.38365,81.14602,307.62,1.25,1.11,2025-11-23,0906,A,54,6.1NRT,296.76,5.7,D
26.19144,80.05465,311.82,1.47,1.2,2025-11-23,0906,A,64,6.1NRT,300.19,10.76,D
25.94235,78.71388,316.33,1.83,1.32,2025-11-23,0906,A,60,6.1NRT,297.77,21.69,D
26.79877,83.65658,308.64,1.01,1,2025-11-23,0906,A,61,6.1NRT,295.43,5.57,D
26.81643,83.71374,307.95,1.01,1,2025-11-23,0906,A,33,6.1NRT,296.48,4.12,D
25.9191,78.40213,313.04,1.93,1.36,2025-11-23,0906,A,66,6.1NRT,299.45,17.85,D
26.82652,83.66136,309.07,1.01,1,2025-11-23,0906,A,62,6.1NRT,295.74,6.09,D
25.98477,78.6856,326.02,1.83,1.33,2025-11-23,0906,A,82,6.1NRT,298.29,43.66,D
25.89635,78.15331,312.35,2.01,1.38,2025-11-23,0906,A,36,6.1NRT,296.68,17.78,D
26.84994,83.69725,315.65,1.01,1,2025-11-23,0906,A,73,6.1NRT,296.92,9.76,D
25.99242,78.67874,317.66,1.83,1.33,2025-11-23,0906,A,72,6.1NRT,298.62,22.62,D
27.0766,85.11607,317.29,1.02,1.01,2025-11-23,0906,A,77,6.1NRT,296.81,13.18,D
26.83854,83.49126,306.91,1.02,1.01,2025-11-23,0906,A,28,6.1NRT,296.57,3.64,D
25.93388,78.31652,310.15,1.95,1.36,2025-11-23,0906,A,19,6.1NRT,297.42,10.73,D
26.8458,83.47971,308.49,1.02,1.01,2025-11-23,0906,A,33,6.1NRT,296.58,4.39,D
26.40207,80.77768,308.64,1.31,1.14,2025-11-23,0906,A,57,6.1NRT,297.25,6.97,D
25.91996,78.18248,311.53,2,1.38,2025-11-23,0906,A,33,6.1NRT,297.3,16.29,D
26.03339,78.70544,312.88,1.82,1.32,2025-11-23,0906,A,47,6.1NRT,297.43,14.91,D
26.03007,78.68805,332.81,1.83,1.32,2025-11-23,0906,A,87,6.1NRT,299.05,65.71,D
26.86787,83.50592,307.77,1.02,1.01,2025-11-23,0906,A,59,6.1NRT,295.37,5.26,D
26.86637,83.49606,307.95,1.02,1.01,2025-11-23,0906,A,57,6.1NRT,295.92,4.91,D
26.55898,81.51847,307.39,1.19,1.09,2025-11-23,0906,A,53,6.1NRT,296.43,5.23,D
26.90633,83.64032,311.11,1.01,1,2025-11-23,0906,A,45,6.1NRT,295.38,6.26,D
25.96925,78.05032,307.54,2.04,1.39,2025-11-23,0906,A,51,6.1NRT,297.18,10.87,D
26.93555,83.65493,307.72,1.01,1,2025-11-23,0906,A,33,6.1NRT,295.21,4.62,D
25.96165,78.04532,309.23,2.04,1.39,2025-11-23,0906,A,59,6.1NRT,297.07,14.24,D
26.18103,79.05105,310.74,1.71,1.28,2025-11-23,0906,A,60,6.1NRT,299.49,13.45,D
26.97554,83.66097,310.73,1.01,1,2025-11-23,0906,A,66,6.1NRT,295.25,7.2,D
26.97405,83.65115,310.97,1.01,1,2025-11-23,0906,A,66,6.1NRT,295.67,7.12,D
27.16236,84.81055,314.71,1.01,1,2025-11-23,0906,A,74,6.1NRT,296.74,9.92,D
26.9856,83.60851,308.19,1.01,1,2025-11-23,0906,A,61,6.1NRT,295.25,5.92,D
27.09919,84.25005,309.53,1,1,2025-11-23,0906,A,65,6.1NRT,295.99,6.84,D
27.01645,83.69351,305.72,1.01,1,2025-11-23,0906,A,53,6.1NRT,295.17,4.21,D
26.98191,83.40617,317.14,1.02,1.01,2025-11-23,0906,A,75,6.1NRT,296.74,12.2,D
26.9804,83.39627,314.21,1.02,1.01,2025-11-23,0906,A,71,6.1NRT,296.74,9.7,D
26.99672,83.44404,310.89,1.02,1.01,2025-11-23,0906,A,54,6.1NRT,295.64,6.49,D
26.45486,80.12851,308.3,1.44,1.19,2025-11-23,0906,A,32,6.1NRT,297.33,6.66,D
25.80632,76.67236,321.71,2.58,1.54,2025-11-23,0906,A,67,6.1NRT,296.71,51.74,D
27.00778,83.44633,307.72,1.02,1.01,2025-11-23,0906,A,39,6.1NRT,295.37,4.15,D
26.45304,80.13787,311.93,1.43,1.18,2025-11-23,0906,A,66,6.1NRT,297.08,11.1,D
26.90669,82.74151,307.49,1.06,1.03,2025-11-23,0906,A,58,6.1NRT,295.62,4.6,D
26.85507,82.42003,308.11,1.08,1.04,2025-11-23,0906,A,59,6.1NRT,296.24,6.31,D
27.06111,83.6186,306.87,1.01,1,2025-11-23,0906,A,58,6.1NRT,295.4,4.87,D
27.04014,83.48074,309.14,1.01,1.01,2025-11-23,0906,A,62,6.1NRT,296.08,5.17,D
27.03863,83.47086,317.89,1.01,1.01,2025-11-23,0906,A,76,6.1NRT,296.27,11.98,D
26.92129,82.71742,308.09,1.06,1.03,2025-11-23,0906,A,59,6.1NRT,296.37,4.8,D
27.06518,83.52666,314.37,1.01,1.01,2025-11-23,0906,A,42,6.1NRT,295.88,8.25,D
27.06368,83.51681,310.09,1.01,1.01,2025-11-23,0906,A,65,6.1NRT,296.79,5.8,D
27.09329,83.65286,309.1,1.01,1,2025-11-23,0906,A,63,6.1NRT,295.01,6.29,D
27.0574,83.41635,308.7,1.02,1.01,2025-11-23,0906,A,62,6.1NRT,295.96,5.72,D
27.08568,83.54299,315.67,1.01,1.01,2025-11-23,0906,A,36,6.1NRT,295.75,9.54,D
27.09593,83.55116,314.79,1.01,1.01,2025-11-23,0906,A,40,6.1NRT,295.68,9.12,D
27.08847,83.50187,308.95,1.01,1.01,2025-11-23,0906,A,63,6.1NRT,296.26,5.08,D
27.12543,83.6871,308.9,1.01,1,2025-11-23,0906,A,63,6.1NRT,296.56,5.4,D
27.14223,83.71773,308.68,1.01,1,2025-11-23,0906,A,64,6.1NRT,295.49,5.82,D
27.14801,83.69644,307.08,1.01,1,2025-11-23,0906,A,55,6.1NRT,295.71,4.43,D
27.11964,83.50963,317.32,1.01,1.01,2025-11-23,0906,A,76,6.1NRT,295.69,12.28,D
27.11814,83.49976,319.7,1.01,1.01,2025-11-23,0906,A,78,6.1NRT,296.26,14.59,D
26.49283,79.78424,309.01,1.51,1.21,2025-11-23,0906,A,59,6.1NRT,297.88,8.43,D
27.15082,83.65552,308.75,1.01,1,2025-11-23,0906,A,64,6.1NRT,295.48,5.53,D
26.99679,82.6638,306.39,1.06,1.03,2025-11-23,0906,A,54,6.1NRT,296.19,4.43,D
27.17718,83.71104,324.96,1.01,1,2025-11-23,0906,A,82,6.1NRT,295.94,20.5,D
27.1757,83.70123,314.48,1.01,1,2025-11-23,0906,A,73,6.1NRT,295.84,10.17,D
27.15789,83.58335,308.81,1.01,1,2025-11-23,0906,A,63,6.1NRT,295.63,5.96,D
27.16217,83.55214,309.89,1.01,1.01,2025-11-23,0906,A,49,6.1NRT,295.55,5.74,D
27.15918,83.53243,311.69,1.01,1.01,2025-11-23,0906,A,68,6.1NRT,295.83,7.14,D
27.15768,83.52258,315.69,1.01,1.01,2025-11-23,0906,A,74,6.1NRT,296.09,10.62,D
26.51892,79.68722,307.51,1.53,1.22,2025-11-23,0906,A,54,6.1NRT,297.26,6.77,D
26.52681,79.6701,308.02,1.53,1.22,2025-11-23,0906,A,56,6.1NRT,297.95,7.35,D
27.22087,83.70268,310.68,1.01,1,2025-11-23,0906,A,63,6.1NRT,295.18,6.64,D
27.20758,83.61428,306.34,1.01,1,2025-11-23,0906,A,57,6.1NRT,295.44,4.74,D
27.2061,83.60445,310.13,1.01,1,2025-11-23,0906,A,66,6.1NRT,295.62,7.23,D
27.19421,83.52567,320.22,1.01,1.01,2025-11-23,0906,A,78,6.1NRT,296.45,14.4,D
27.19122,83.50594,309.94,1.01,1.01,2025-11-23,0906,A,44,6.1NRT,296.51,5.95,D
27.06742,82.64404,309.45,1.06,1.03,2025-11-23,0906,A,63,6.1NRT,295.46,6.71,D
27.25706,83.69005,317.07,1.01,1,2025-11-23,0906,A,75,6.1NRT,296.19,11.12,D
27.24668,83.62129,315.13,1.01,1,2025-11-23,0906,A,74,6.1NRT,296.52,9.66,D
27.26284,83.66874,314.69,1.01,1,2025-11-23,0906,A,63,6.1NRT,296.23,8.82,D
27.24351,83.54088,312.12,1.01,1,2025-11-23,0906,A,48,6.1NRT,296.26,7.45,D
27.28043,83.72595,309.24,1.01,1,2025-11-23,0906,A,66,6.1NRT,296.44,6.78,D
27.25673,83.56874,311.43,1.01,1,2025-11-23,0906,A,55,6.1NRT,296.57,7.87,D
27.29053,83.67353,316.71,1.01,1,2025-11-23,0906,A,75,6.1NRT,296.71,10.94,D
27.30369,83.70131,309.28,1.01,1,2025-11-23,0906,A,27,6.1NRT,296.4,5.16,D
27.03054,81.95168,306.06,1.12,1.06,2025-11-23,0906,A,52,6.1NRT,295.21,5.06,D
26.60613,79.41245,309.45,1.59,1.24,2025-11-23,0906,A,61,6.1NRT,297.49,9.72,D
27.33504,83.70891,315.11,1.01,1,2025-11-23,0906,A,53,6.1NRT,297.13,9.15,D
27.32912,83.66964,312.83,1.01,1,2025-11-23,0906,A,67,6.1NRT,298.39,8.43,D
27.15245,82.53487,304.82,1.07,1.03,2025-11-23,0906,A,47,6.1NRT,294.65,3.83,D
27.30621,83.40018,309.44,1.01,1.01,2025-11-23,0906,A,65,6.1NRT,296.76,5.36,D
26.44559,78.29651,314.1,1.91,1.35,2025-11-23,0906,A,70,6.1NRT,297.25,22.45,D
27.23876,82.73012,307.53,1.05,1.02,2025-11-23,0906,A,59,6.1NRT,295.74,5.19,D
27.48629,83.48525,310.4,1.01,1,2025-11-23,0906,A,67,6.1NRT,297.61,6.38,D
27.51127,83.53118,308.33,1.01,1,2025-11-23,0906,A,64,6.1NRT,296.88,4.66,D
27.50337,83.1239,307.88,1.02,1.01,2025-11-23,0906,A,61,6.1NRT,297.34,4.64,D
27.58508,82.28734,306.29,1.08,1.04,2025-11-23,0906,A,61,6.1NRT,296.18,4.94,D
27.12745,79.27094,309.15,1.58,1.24,2025-11-23,0906,A,61,6.1NRT,297.05,11.67,D
27.65338,82.19032,313.41,1.08,1.04,2025-11-23,0906,A,73,6.1NRT,297.83,10.39,D
27.75318,81.17799,307.93,1.19,1.09,2025-11-23,0906,A,63,6.1NRT,293.99,8.78,D
28.3494,84.53125,303.34,1.01,1,2025-11-23,0906,A,52,6.1NRT,286.64,7.83,D
27.76893,80.67117,309.24,1.27,1.12,2025-11-23,0906,A,65,6.1NRT,295.75,9.53,D
27.99141,80.23585,307.75,1.33,1.14,2025-11-23,0906,A,44,6.1NRT,296.83,6.61,D
28.018,80.27014,307.28,1.32,1.14,2025-11-23,0906,A,60,6.1NRT,296.74,6.86,D
28.01573,80.2572,314.16,1.32,1.14,2025-11-23,0906,A,72,6.1NRT,295.83,14.1,D
28.28642,80.80436,307.46,1.22,1.1,2025-11-23,0906,A,64,6.1NRT,295.6,8.02,D
29.16534,82.18884,304.06,1.05,1.02,2025-11-23,0906,A,49,6.1NRT,286.65,9,D
34.03845,74.12415,305.02,2.45,1.51,2025-11-23,0909,A,60,6.1NRT,281.34,34.94,D
34.03186,74.09369,304.02,2.46,1.51,2025-11-23,0909,A,58,6.1NRT,284.97,32.83,D
34.03532,74.12096,307.36,2.45,1.51,2025-11-23,0909,A,60,6.1NRT,281.31,36.51,D
29.38001,-94.91921,301.73,1,1,2025-11-23,0941,A,44,6.1NRT,290.46,4.49,N
20.52245,-97.47552,311.4,1,1,2025-11-23,0945,A,82,6.1NRT,292.49,9.82,N
19.4558,-92.0788,305.69,1.81,1.32,2025-11-23,0945,A,35,6.1NRT,295.09,10.36,N
19.4466,-92.08578,309.49,1.81,1.32,2025-11-23,0945,A,66,6.1NRT,295.27,15.28,N
18.42483,-93.18653,316.06,1.58,1.24,2025-11-23,0945,A,92,6.1NRT,294.86,23.63,N
18.42227,-93.17218,306.54,1.58,1.24,2025-11-23,0945,A,68,6.1NRT,294.09,10.27,N
18.42015,-93.17936,314.57,1.58,1.24,2025-11-23,0945,A,89,6.1NRT,294.41,22.05,N
18.20773,-94.0032,304.6,1.4,1.17,2025-11-23,0945,A,61,6.1NRT,293.3,7.98,N
18.51013,-96.14803,310.15,1.07,1.03,2025-11-23,0945,A,79,6.1NRT,293.33,10.13,N
18.50857,-96.13824,313.74,1.07,1.03,2025-11-23,0945,A,88,6.1NRT,293.97,13.33,N
17.90163,-93.1889,311.31,1.61,1.25,2025-11-23,0945,A,82,6.1NRT,292.76,20.18,N
17.89905,-93.17425,316.79,1.62,1.25,2025-11-23,0945,A,94,6.1NRT,292.4,29.51,N
17.8533,-93.10694,301.92,1.64,1.26,2025-11-23,0945,A,18,6.1NRT,290.98,8.12,N
17.85272,-93.1141,313.44,1.64,1.26,2025-11-23,0945,A,87,6.1NRT,291.03,24.25,N
17.8418,-93.11623,332.95,1.64,1.26,2025-11-23,0945,A,100,6.1NRT,289.27,67.66,N
17.83923,-93.10136,300.93,1.64,1.26,2025-11-23,0945,A,21,6.1NRT,288.66,8.04,N
17.76076,-92.91343,323.05,1.7,1.28,2025-11-23,0945,A,100,6.1NRT,289.53,48.08,N
17.97503,-94.51418,304.74,1.31,1.14,2025-11-23,0945,A,61,6.1NRT,293.81,7.89,N
17.93724,-102.20935,304.48,1.5,1.21,2025-11-23,0945,A,60,6.1NRT,293.25,7.9,N
16.20921,-95.16969,314.04,1.27,1.12,2025-11-23,0945,A,88,6.1NRT,296.95,14.58,N
16.20731,-95.15823,312.7,1.27,1.12,2025-11-23,0945,A,85,6.1NRT,296.23,13.03,N
38.94707,75.77964,304.73,1.47,1.2,2025-11-23,0909,A,56,6.1NRT,285.63,11.94,D
43.89534,81.54087,300,1.08,1.04,2025-11-23,0911,A,10,6.1NRT,281.61,6.45,D
14.30243,-9.01788,318.19,4.25,1.91,2025-11-23,1032,T,69,6.1NRT,299.75,63.38,D
13.63694,-9.4538,324.17,4.05,1.87,2025-11-23,1032,T,77,6.1NRT,287.98,145.83,D
13.64631,-9.45885,325.19,4.05,1.87,2025-11-23,1032,T,78,6.1NRT,288.43,154.76,D
14.094,-13.61109,311.29,1.87,1.34,2025-11-23,1032,T,57,6.1NRT,277.52,15.93,D
13.90223,-13.57066,315.74,1.9,1.35,2025-11-23,1032,T,72,6.1NRT,284.53,20.62,D
13.9738,-14.35511,309.09,1.65,1.26,2025-11-23,1032,T,59,6.1NRT,277.58,14.41,D
13.47809,-11.79769,304.54,2.66,1.57,2025-11-23,1032,T,18,6.1NRT,277.73,22.11,D
13.75407,-13.57386,316.17,1.91,1.35,2025-11-23,1032,T,48,6.1NRT,284.68,22.14,D
